0,1,2,3,4,5,6,7,8,9,10,11,12,13
51.0,124830.0,0.775,0.303,5.0,-8.131,1.0,0.401,0.696,0.0,0.0992,0.879,181.997,4.0
54.0,152400.0,0.623,0.636,8.0,-8.088,0.0,0.0521,0.488,0.0,0.103,0.126,99.884,4.0
47.0,136997.0,0.891,0.434,3.0,-11.964,0.0,0.131,0.459,2.21e-06,0.0857,0.543,115.014,4.0
34.0,122823.0,0.535,0.218,0.0,-12.704,0.0,0.0356,0.762,5.45e-05,0.13,0.163,109.833,4.0
49.0,131350.0,0.695,0.397,9.0,-12.358,1.0,0.0473,0.657,0.0,0.0793,0.619,105.995,4.0
53.0,163373.0,0.572,0.674,0.0,-8.592,0.0,0.0805,0.0808,1.44e-06,0.175,0.487,166.09,4.0
54.0,150322.0,0.645,0.579,4.0,-9.137,1.0,0.1,0.524,1.78e-05,0.161,0.525,92.977,4.0
53.0,153707.0,0.62,0.628,1.0,-6.601,1.0,0.115,0.0085,0.0,0.127,0.348,177.915,4.0
36.0,199131.0,0.875,0.617,1.0,-6.832,0.0,0.347,0.061,0.0,0.0916,0.685,145.029,4.0
42.0,167024.0,0.718,0.598,0.0,-7.791,1.0,0.0373,0.24,0.0,0.224,0.648,88.039,4.0
42.0,134400.0,0.809,0.639,8.0,-6.171,0.0,0.244,0.0322,0.0,0.0719,0.97,87.52,4.0
47.0,167191.0,0.778,0.555,10.0,-7.097,1.0,0.0628,0.232,5.4e-06,0.0815,0.898,88.976,4.0
49.0,191336.0,0.795,0.629,7.0,-8.295,0.0,0.0862,0.0637,0.00108,0.0896,0.684,143.049,4.0
41.0,232017.0,0.613,0.306,0.0,-11.65,0.0,0.154,0.943,0.902,0.176,0.284,122.915,4.0
43.0,133370.0,0.702,0.425,5.0,-12.442,1.0,0.09,0.266,0.243,0.135,0.376,135.001,4.0
51.0,160038.0,0.864,0.471,10.0,-10.05,0.0,0.336,0.135,0.0,0.0986,0.628,95.95,4.0
51.0,164414.0,0.617,0.412,7.0,-8.447,1.0,0.0443,0.948,0.0,0.101,0.703,94.992,4.0
49.0,93134.0,0.717,0.289,2.0,-9.113,1.0,0.0452,0.297,0.286,0.0945,0.171,67.037,4.0
41.0,117165.0,0.589,0.763,11.0,-7.104,1.0,0.0463,0.000496,0.0,0.136,0.413,163.948,4.0
52.0,131374.0,0.528,0.25,1.0,-15.791,1.0,0.0579,0.824,0.44,0.123,0.446,172.234,4.0
43.0,127430.0,0.566,0.496,1.0,-8.427,1.0,0.176,0.515,0.0,0.0957,0.39,80.005,4.0
54.0,160114.0,0.796,0.495,8.0,-9.895,0.0,0.251,0.689,0.0,0.107,0.506,120.001,4.0
59.0,115662.0,0.75,0.618,1.0,-4.633,0.0,0.0761,0.0273,0.149,0.102,0.548,83.004,4.0
57.0,157903.0,0.73,0.61,8.0,-7.784,0.0,0.238,0.373,0.0,0.144,0.8,146.572,4.0
54.0,163333.0,0.707,0.642,8.0,-5.95,1.0,0.0393,0.0767,0.0,0.196,0.242,90.026,4.0
50.0,199411.0,0.69,0.72,7.0,-5.601,1.0,0.285,0.479,0.0,0.599,0.722,135.979,4.0
43.0,121575.0,0.541,0.849,5.0,-6.773,0.0,0.146,0.00487,5.09e-06,0.126,0.498,150.285,4.0
53.0,179212.0,0.654,0.56,4.0,-9.363,0.0,0.102,0.213,0.0,0.128,0.282,74.985,4.0
51.0,177620.0,0.598,0.464,10.0,-11.27,0.0,0.0713,0.16,0.0,0.0978,0.264,113.815,4.0
58.0,139354.0,0.916,0.394,6.0,-10.329,1.0,0.292,0.854,0.0,0.0929,0.291,123.937,4.0
40.0,237631.0,0.507,0.566,2.0,-5.125,1.0,0.029,0.806,0.0,0.102,0.605,76.012,4.0
51.0,177864.0,0.727,0.0501,0.0,-22.997,1.0,0.0543,0.676,0.629,0.0878,0.218,109.988,4.0
29.0,154857.0,0.9,0.256,7.0,-13.214,0.0,0.0499,0.065,0.00572,0.139,0.463,124.005,4.0
57.0,150051.0,0.899,0.347,1.0,-10.895,1.0,0.0927,0.398,0.000855,0.261,0.817,118.014,4.0
46.0,145074.0,0.61,0.357,0.0,-8.956,1.0,0.0304,0.936,0.701,0.0691,0.0642,134.067,4.0
45.0,166874.0,0.806,0.535,9.0,-7.196,1.0,0.0404,0.265,0.000164,0.112,0.404,80.511,4.0
42.0,198000.0,0.569,0.555,5.0,-10.23,1.0,0.0473,0.93,0.745,0.0929,0.527,80.0,4.0
54.0,117263.0,0.861,0.305,1.0,-19.138,1.0,0.155,0.856,0.286,0.172,0.917,113.982,4.0
43.0,132011.0,0.422,0.236,2.0,-16.442,0.0,0.261,0.939,0.337,0.203,0.313,185.693,4.0
51.0,138191.0,0.746,0.481,1.0,-9.584,0.0,0.0791,0.556,0.0,0.161,0.187,93.922,4.0
57.0,84023.0,0.578,0.172,1.0,-13.684,1.0,0.35,0.883,3.32e-06,0.401,0.424,138.717,4.0
46.0,164184.0,0.905,0.549,5.0,-6.321,0.0,0.243,0.0723,0.0,0.122,0.636,125.035,4.0
56.0,165333.0,0.669,0.444,8.0,-8.021,0.0,0.0453,0.412,0.0,0.349,0.586,139.031,4.0
53.0,122083.0,0.813,0.315,4.0,-16.954,0.0,0.0414,0.853,0.706,0.192,0.604,105.116,4.0
52.0,147750.0,0.685,0.422,7.0,-13.139,1.0,0.429,0.838,0.222,0.451,0.2,82.58,3.0
54.0,156000.0,0.706,0.21,1.0,-21.867,0.0,0.0604,0.737,0.817,0.0938,0.246,139.888,4.0
55.0,135981.0,0.651,0.317,8.0,-10.515,0.0,0.124,0.626,0.784,0.129,0.273,92.807,4.0
48.0,151347.0,0.779,0.554,2.0,-8.247,1.0,0.0667,0.0608,0.0,0.0942,0.299,90.016,4.0
50.0,102407.0,0.48,0.517,11.0,-10.54,0.0,0.383,0.472,0.0,0.365,0.344,181.847,4.0
54.0,72676.0,0.476,0.563,7.0,-13.965,1.0,0.469,0.956,0.0173,0.123,0.376,79.463,4.0
36.0,209148.0,0.532,0.265,2.0,-12.188,1.0,0.0936,0.946,0.0,0.135,0.688,165.13,4.0
1.0,192578.0,0.839,0.542,7.0,-5.189,0.0,0.0455,0.128,0.0,0.141,0.726,91.011,4.0
52.0,174566.0,0.612,0.365,7.0,-12.605,1.0,0.165,0.685,3.04e-05,0.101,0.541,176.143,4.0
50.0,183000.0,0.553,0.546,7.0,-8.985,0.0,0.123,0.752,2.64e-06,0.108,0.626,170.053,4.0
59.0,215647.0,0.609,0.475,8.0,-9.304,1.0,0.0577,0.556,0.0,0.236,0.231,107.696,4.0
36.0,182602.0,0.831,0.689,0.0,-7.307,0.0,0.444,0.555,0.0,0.107,0.493,79.958,4.0
48.0,146362.0,0.694,0.492,1.0,-7.055,1.0,0.276,0.379,0.0,0.174,0.198,145.033,4.0
53.0,175693.0,0.682,0.186,7.0,-13.673,1.0,0.0821,0.799,0.697,0.0924,0.074,133.438,4.0
59.0,154787.0,0.724,0.855,1.0,-3.001,0.0,0.0393,0.00705,0.0,0.095,0.476,94.006,4.0
57.0,99200.0,0.636,0.808,0.0,-3.288,1.0,0.0534,0.0699,0.0,0.153,0.508,75.013,4.0
48.0,147757.0,0.753,0.632,9.0,-8.054,1.0,0.0423,0.122,0.0,0.198,0.718,91.047,4.0
55.0,234736.0,0.719,0.387,10.0,-9.38,0.0,0.0643,0.891,0.0,0.114,0.17,135.064,4.0
57.0,97139.0,0.879,0.364,9.0,-11.252,1.0,0.322,0.682,0.0,0.146,0.697,130.092,4.0
58.0,198346.0,0.44,0.755,1.0,-5.982,1.0,0.413,0.107,0.0,0.0802,0.91,88.907,4.0
55.0,129708.0,0.644,0.714,0.0,-6.897,0.0,0.0524,0.152,0.00358,0.106,0.279,162.998,4.0
60.0,204732.0,0.501,0.315,10.0,-14.912,1.0,0.0409,0.971,0.933,0.183,0.264,85.168,4.0
48.0,107200.0,0.654,0.673,5.0,-6.537,0.0,0.0688,0.224,0.0,0.0948,0.722,75.001,4.0
46.0,134794.0,0.39,0.202,3.0,-21.285,1.0,0.0657,0.88,0.00461,0.376,0.257,145.953,4.0
53.0,118962.0,0.891,0.175,9.0,-15.747,0.0,0.104,0.216,0.000303,0.218,0.324,100.124,4.0
47.0,225584.0,0.588,0.108,2.0,-17.225,1.0,0.0817,0.874,4.98e-06,0.12,0.198,77.519,4.0
47.0,178094.0,0.63,0.468,10.0,-6.395,1.0,0.0337,0.67,0.0,0.313,0.393,164.031,4.0
54.0,185750.0,0.489,0.608,4.0,-8.926,0.0,0.251,0.0346,0.0,0.16,0.0387,83.939,4.0
57.0,158346.0,0.582,0.397,2.0,-10.582,0.0,0.0453,0.379,0.0,0.0759,0.531,170.031,4.0
46.0,126130.0,0.815,0.233,5.0,-12.326,1.0,0.0369,0.657,0.209,0.132,0.106,115.098,4.0
50.0,184563.0,0.567,0.761,7.0,-5.253,0.0,0.0444,0.0544,0.0,0.123,0.329,142.008,4.0
41.0,139402.0,0.638,0.583,7.0,-6.342,1.0,0.0884,0.203,0.0,0.0745,0.416,76.507,4.0
47.0,123877.0,0.565,0.218,3.0,-15.919,0.0,0.0679,0.927,0.848,0.0902,0.175,186.131,4.0
52.0,130909.0,0.613,0.142,9.0,-21.628,0.0,0.0426,0.897,0.93,0.109,0.0355,76.995,4.0
54.0,131289.0,0.721,0.239,7.0,-21.909,1.0,0.0805,0.455,0.658,0.283,0.217,115.088,4.0
41.0,212093.0,0.547,0.12,11.0,-15.419,1.0,0.0364,0.879,0.0,0.1,0.376,86.012,4.0
34.0,170012.0,0.784,0.586,6.0,-9.897,0.0,0.186,0.0451,0.0,0.0983,0.593,103.008,4.0
50.0,132951.0,0.462,0.371,10.0,-11.201,1.0,0.0522,0.503,0.0,0.135,0.255,139.637,4.0
49.0,180813.0,0.842,0.336,5.0,-10.937,1.0,0.0878,0.61,0.00112,0.11,0.705,153.989,4.0
51.0,207080.0,0.76,0.538,0.0,-3.54,1.0,0.0345,0.163,7.76e-06,0.1,0.138,134.005,4.0
57.0,152727.0,0.746,0.548,7.0,-5.098,1.0,0.0533,0.148,2.21e-06,0.0984,0.498,87.946,4.0
48.0,99942.0,0.705,0.259,1.0,-8.796,1.0,0.374,0.398,5.63e-05,0.0571,0.502,172.476,4.0
59.0,295866.0,0.406,0.763,5.0,-7.246,0.0,0.0929,0.569,0.0,0.345,0.65,147.986,4.0
52.0,192078.0,0.657,0.209,7.0,-12.067,1.0,0.0971,0.977,0.938,0.0984,0.511,220.039,4.0
39.0,187931.0,0.522,0.128,4.0,-18.717,1.0,0.0357,0.894,0.026,0.0941,0.124,109.986,4.0
53.0,112106.0,0.869,0.269,4.0,-12.538,0.0,0.116,0.523,0.0,0.121,0.202,114.997,4.0
50.0,134869.0,0.711,0.363,7.0,-12.412,1.0,0.0857,0.576,0.0,0.087,0.372,104.971,4.0
48.0,146864.0,0.752,0.129,7.0,-16.94,0.0,0.0531,0.845,0.0529,0.0938,0.207,118.022,4.0
52.0,96190.0,0.475,0.395,7.0,-15.182,0.0,0.265,0.872,0.86,0.0926,0.202,173.946,3.0
44.0,168437.0,0.545,0.566,0.0,-8.137,1.0,0.306,0.572,1.48e-06,0.339,0.305,183.79,4.0
54.0,72328.0,0.67,0.0781,7.0,-24.643,1.0,0.0995,0.892,0.712,0.11,0.365,164.121,4.0
46.0,115867.0,0.493,0.551,0.0,-8.73,1.0,0.04,0.281,7.25e-05,0.121,0.55,86.05,4.0
63.0,167967.0,0.85,0.28,1.0,-8.77,1.0,0.23,0.0931,0.606,0.0867,0.28,82.872,4.0
43.0,231000.0,0.676,0.67,2.0,-9.128,1.0,0.211,0.499,5.14e-05,0.0616,0.15,160.017,4.0
50.0,144149.0,0.861,0.394,10.0,-9.276,1.0,0.0465,0.502,0.0,0.229,0.912,125.036,4.0
54.0,189702.0,0.612,0.722,5.0,-7.498,0.0,0.0401,0.298,0.0,0.0903,0.604,146.995,4.0
46.0,201882.0,0.541,0.645,1.0,-7.855,1.0,0.031,0.00947,0.0235,0.112,0.608,169.956,4.0
56.0,120000.0,0.6,0.454,2.0,-13.399,1.0,0.111,0.1,0.000432,0.111,0.201,159.971,4.0
48.0,180705.0,0.719,0.521,1.0,-9.173,0.0,0.0625,0.413,0.0,0.169,0.389,85.029,4.0
55.0,177606.0,0.709,0.604,4.0,-9.048,0.0,0.405,0.623,0.0,0.547,0.584,82.999,4.0
49.0,146670.0,0.563,0.68,0.0,-7.591,0.0,0.419,0.741,2.49e-06,0.275,0.349,143.843,4.0
55.0,188541.0,0.552,0.418,2.0,-4.587,1.0,0.0345,0.0544,0.45,0.0923,0.298,71.997,4.0
53.0,138707.0,0.719,0.621,0.0,-4.259,0.0,0.194,0.358,0.0,0.144,0.834,151.929,4.0
38.0,286912.0,0.611,0.331,0.0,-13.519,1.0,0.377,0.949,0.0,0.0954,0.522,148.47,4.0
54.0,123876.0,0.714,0.111,11.0,-19.202,1.0,0.074,0.864,0.925,0.121,0.268,123.987,4.0
52.0,196250.0,0.663,0.351,5.0,-12.064,0.0,0.39,0.406,0.0,0.147,0.477,118.505,4.0
49.0,202666.0,0.876,0.455,2.0,-9.575,1.0,0.11,0.347,0.0,0.187,0.479,135.006,4.0
54.0,158316.0,0.775,0.658,2.0,-5.119,1.0,0.175,0.0988,0.0,0.111,0.325,139.978,4.0
42.0,185576.0,0.659,0.462,5.0,-11.42,1.0,0.11,0.113,0.0,0.115,0.423,155.877,4.0
55.0,110687.0,0.828,0.32,0.0,-15.465,1.0,0.503,0.389,0.0,0.338,0.559,95.484,4.0
57.0,123587.0,0.712,0.668,4.0,-8.526,0.0,0.0387,0.0501,0.0,0.253,0.217,86.018,4.0
53.0,175072.0,0.707,0.626,10.0,-8.112,1.0,0.0439,0.137,0.0,0.17,0.708,146.008,4.0
51.0,173557.0,0.661,0.498,0.0,-7.187,1.0,0.0369,0.439,0.00147,0.398,0.385,80.019,4.0
57.0,140732.0,0.78,0.494,1.0,-7.973,1.0,0.114,0.604,0.0933,0.11,0.395,109.987,4.0
53.0,160520.0,0.831,0.617,7.0,-8.751,0.0,0.0613,0.169,0.0,0.126,0.712,144.086,4.0
37.0,241584.0,0.801,0.392,10.0,-6.458,1.0,0.229,0.865,0.00289,0.127,0.495,80.008,4.0
56.0,107111.0,0.814,0.715,6.0,-6.674,0.0,0.166,0.681,5.22e-06,0.684,0.707,135.037,4.0
50.0,150151.0,0.657,0.387,8.0,-14.169,0.0,0.0782,0.508,0.0371,0.107,0.393,180.012,4.0
46.0,174038.0,0.73,0.4,8.0,-7.062,1.0,0.0613,0.0346,0.00222,0.256,0.487,83.509,4.0
56.0,134815.0,0.906,0.349,0.0,-7.342,1.0,0.106,0.481,0.000113,0.0925,0.249,109.981,4.0
43.0,141176.0,0.661,0.409,1.0,-12.402,0.0,0.204,0.59,0.000929,0.268,0.128,85.081,4.0
56.0,165034.0,0.708,0.667,4.0,-5.854,1.0,0.0356,0.16,0.000683,0.183,0.616,145.976,4.0
47.0,134507.0,0.643,0.34,2.0,-13.689,1.0,0.118,0.943,0.911,0.665,0.217,75.99,4.0
56.0,157435.0,0.708,0.729,8.0,-7.618,1.0,0.0311,0.0675,0.0,0.165,0.562,117.003,4.0
52.0,136740.0,0.671,0.326,1.0,-5.369,1.0,0.0528,0.701,0.00792,0.0936,0.342,60.484,4.0
39.0,173615.0,0.784,0.326,11.0,-9.043,1.0,0.229,0.832,0.000627,0.0723,0.283,146.006,4.0
53.0,134885.0,0.607,0.497,4.0,-12.053,0.0,0.209,0.828,0.0,0.105,0.517,147.965,4.0
53.0,168653.0,0.529,0.885,11.0,-3.854,1.0,0.109,0.0096,0.0,0.2,0.609,93.943,4.0
47.0,117890.0,0.555,0.338,7.0,-13.937,1.0,0.0396,0.95,0.175,0.314,0.496,114.245,4.0
43.0,282947.0,0.458,0.309,2.0,-13.958,0.0,0.0312,0.856,0.288,0.111,0.0987,94.978,4.0
52.0,121600.0,0.652,0.74,0.0,-5.865,0.0,0.0284,0.127,0.364,0.104,0.352,150.019,4.0
48.0,202605.0,0.756,0.392,6.0,-10.191,0.0,0.0446,0.262,1.83e-06,0.126,0.0658,125.022,4.0
49.0,169230.0,0.748,0.308,10.0,-11.162,0.0,0.37,0.708,0.0,0.116,0.465,155.87,4.0
51.0,105257.0,0.401,0.344,9.0,-9.323,0.0,0.0318,0.832,0.0,0.202,0.623,169.474,4.0
54.0,100623.0,0.802,0.294,1.0,-14.638,1.0,0.0836,0.747,0.00612,0.158,0.58,120.725,4.0
53.0,130612.0,0.749,0.665,4.0,-6.8,0.0,0.0303,0.159,3.63e-05,0.116,0.471,146.968,4.0
50.0,97586.0,0.664,0.258,3.0,-10.975,1.0,0.0485,0.935,0.479,0.108,0.358,86.997,4.0
47.0,166670.0,0.649,0.634,7.0,-5.818,1.0,0.145,0.397,0.0,0.111,0.278,162.027,4.0
49.0,130612.0,0.748,0.662,4.0,-6.816,0.0,0.0306,0.155,3.8e-05,0.116,0.487,146.981,4.0
48.0,200837.0,0.779,0.335,0.0,-11.08,0.0,0.254,0.742,0.0,0.0932,0.51,62.482,4.0
54.0,160279.0,0.832,0.26,1.0,-13.279,0.0,0.076,0.759,0.00473,0.116,0.397,109.949,4.0
53.0,165724.0,0.698,0.53,6.0,-7.877,0.0,0.086,0.16,0.0,0.1,0.311,94.03,4.0
51.0,145371.0,0.646,0.62,1.0,-5.217,0.0,0.0392,0.132,0.0,0.26,0.444,87.51,4.0
51.0,96595.0,0.89,0.287,8.0,-8.973,1.0,0.098,0.629,0.0,0.124,0.804,121.968,4.0
54.0,126316.0,0.78,0.438,8.0,-9.318,1.0,0.132,0.175,0.0,0.163,0.795,176.189,4.0
54.0,235022.0,0.789,0.656,9.0,-8.559,0.0,0.108,0.28,0.0,0.179,0.0593,141.996,4.0
54.0,112076.0,0.804,0.521,10.0,-7.753,1.0,0.0605,0.534,0.0,0.247,0.648,90.032,4.0
46.0,202869.0,0.829,0.315,2.0,-10.05,1.0,0.0663,0.326,0.0,0.126,0.534,82.015,4.0
57.0,235161.0,0.655,0.538,10.0,-7.991,1.0,0.0378,0.299,0.393,0.0762,0.329,124.045,4.0
56.0,158280.0,0.737,0.5,11.0,-8.791,0.0,0.191,0.0321,0.0,0.11,0.459,139.835,4.0
41.0,160000.0,0.962,0.265,11.0,-11.224,0.0,0.0796,0.525,0.00884,0.106,0.32,120.017,4.0
49.0,164400.0,0.431,0.504,8.0,-10.072,0.0,0.0641,0.0795,0.000186,0.114,0.292,204.804,4.0
52.0,103374.0,0.718,0.385,3.0,-11.405,0.0,0.398,0.963,0.000156,0.32,0.466,112.361,4.0
52.0,72000.0,0.876,0.149,7.0,-22.986,1.0,0.143,0.827,0.775,0.19,0.212,109.975,4.0
49.0,159292.0,0.688,0.414,2.0,-7.841,1.0,0.0354,0.415,2.18e-05,0.13,0.435,112.98,4.0
52.0,60750.0,0.814,0.43,7.0,-13.563,1.0,0.263,0.824,0.647,0.108,0.742,80.015,4.0
58.0,148500.0,0.731,0.939,2.0,-3.581,1.0,0.0623,0.249,0.0,0.231,0.749,149.961,4.0
56.0,156143.0,0.87,0.645,0.0,-7.833,1.0,0.274,0.238,1.26e-05,0.293,0.739,122.975,4.0
44.0,197927.0,0.762,0.545,1.0,-10.262,1.0,0.348,0.152,0.0,0.352,0.248,129.887,4.0
43.0,143333.0,0.461,0.193,11.0,-16.321,0.0,0.0431,0.958,0.783,0.12,0.232,110.065,4.0
50.0,156687.0,0.798,0.482,4.0,-9.035,0.0,0.206,0.00368,0.0,0.122,0.689,92.012,4.0
44.0,155320.0,0.711,0.589,8.0,-5.866,1.0,0.0431,0.103,0.0,0.161,0.241,87.965,4.0
52.0,77583.0,0.645,0.324,2.0,-12.177,1.0,0.0759,0.443,0.14,0.127,0.32,164.095,4.0
56.0,129517.0,0.586,0.786,10.0,-4.892,1.0,0.0686,0.0177,0.0,0.233,0.463,82.557,4.0
50.0,162448.0,0.66,0.491,9.0,-8.845,1.0,0.111,0.515,0.0,0.0932,0.338,168.959,4.0
51.0,150680.0,0.653,0.757,9.0,-7.083,1.0,0.0489,0.014,5.36e-06,0.138,0.539,90.007,4.0
52.0,136153.0,0.758,0.545,0.0,-7.855,1.0,0.135,0.732,0.0,0.122,0.271,119.935,4.0
39.0,134509.0,0.638,0.23,11.0,-13.836,1.0,0.056,0.777,0.0,0.105,0.412,116.095,4.0
44.0,166963.0,0.557,0.695,4.0,-8.564,0.0,0.0638,0.642,0.00358,0.123,0.154,91.986,4.0
49.0,129113.0,0.604,0.556,4.0,-9.566,0.0,0.0481,0.0853,0.0,0.144,0.293,158.141,4.0
47.0,163142.0,0.798,0.673,1.0,-4.937,1.0,0.0446,0.208,0.0,0.116,0.328,90.518,4.0
44.0,118400.0,0.523,0.325,2.0,-14.126,1.0,0.0707,0.537,0.00444,0.0992,0.0794,149.488,4.0
41.0,162192.0,0.75,0.158,6.0,-24.285,0.0,0.337,0.964,0.922,0.223,0.507,97.567,4.0
45.0,215872.0,0.603,0.296,0.0,-16.694,0.0,0.0424,0.103,0.235,0.106,0.076,96.018,4.0
56.0,178523.0,0.603,0.791,8.0,-4.509,1.0,0.106,0.00467,0.000165,0.319,0.489,173.979,4.0
50.0,173254.0,0.804,0.473,2.0,-12.99,1.0,0.0976,0.051,2.06e-06,0.116,0.774,112.699,5.0
40.0,231225.0,0.871,0.428,1.0,-14.031,0.0,0.127,0.39,0.0549,0.281,0.403,101.162,4.0
48.0,132293.0,0.733,0.182,11.0,-13.724,0.0,0.117,0.922,0.328,0.122,0.309,69.459,5.0
47.0,193567.0,0.611,0.322,2.0,-14.461,1.0,0.0367,0.922,0.000818,0.35,0.315,119.957,4.0
44.0,213517.0,0.763,0.373,5.0,-10.042,0.0,0.04,0.309,8.13e-06,0.144,0.225,100.021,4.0
39.0,222933.0,0.739,0.638,9.0,-7.496,1.0,0.0659,0.239,0.00523,0.0876,0.378,159.91,4.0
44.0,92903.0,0.728,0.149,7.0,-21.921,1.0,0.0468,0.801,0.872,0.0985,0.304,107.992,4.0
49.0,181090.0,0.622,0.723,7.0,-5.221,0.0,0.0514,0.394,0.0,0.61,0.446,139.95,4.0
64.0,173065.0,0.718,0.596,11.0,-8.195,0.0,0.053,0.073,0.0,0.0796,0.475,87.977,4.0
42.0,135312.0,0.485,0.245,2.0,-12.661,0.0,0.0677,0.782,1.59e-06,0.11,0.178,98.54,4.0
50.0,116558.0,0.75,0.0599,11.0,-22.783,1.0,0.0562,0.991,0.887,0.0981,0.462,112.994,4.0
41.0,153000.0,0.72,0.352,2.0,-12.092,1.0,0.0333,0.895,0.043,0.0875,0.727,80.011,4.0
47.0,133883.0,0.839,0.59,6.0,-4.76,0.0,0.137,0.0441,0.0,0.233,0.387,86.473,4.0
58.0,71519.0,0.692,0.583,2.0,-8.113,1.0,0.189,0.97,0.0458,0.257,0.885,80.895,4.0
54.0,127972.0,0.594,0.449,1.0,-7.832,1.0,0.0545,0.155,0.0,0.127,0.315,82.987,4.0
53.0,216116.0,0.701,0.555,9.0,-8.004,1.0,0.0321,0.387,0.0,0.1,0.486,129.996,4.0
57.0,96405.0,0.633,0.399,7.0,-10.568,1.0,0.0489,0.949,0.571,0.104,0.466,78.893,4.0
34.0,233487.0,0.793,0.511,9.0,-6.583,1.0,0.122,0.0332,0.0,0.245,0.244,140.004,4.0
9.0,290961.0,0.492,0.406,4.0,-13.565,0.0,0.414,0.984,0.818,0.195,0.326,121.762,4.0
61.0,100355.0,0.836,0.533,0.0,-12.215,1.0,0.44,0.565,0.0,0.0683,0.66,121.862,4.0
46.0,92536.0,0.584,0.416,8.0,-12.617,1.0,0.182,0.797,2.46e-05,0.111,0.149,165.996,4.0
60.0,110080.0,0.934,0.677,11.0,-6.337,0.0,0.246,0.234,0.000927,0.0634,0.608,111.036,4.0
46.0,150000.0,0.71,0.527,11.0,-6.385,1.0,0.0721,0.662,2.21e-06,0.0995,0.479,131.828,4.0
49.0,153070.0,0.441,0.756,1.0,-8.952,1.0,0.891,0.293,0.0552,0.134,0.232,163.327,3.0
48.0,204891.0,0.544,0.55,4.0,-10.654,1.0,0.0592,0.0183,0.0,0.193,0.134,149.872,4.0
42.0,157101.0,0.646,0.446,11.0,-13.238,0.0,0.278,0.225,0.0,0.154,0.105,82.098,4.0
56.0,142344.0,0.764,0.757,1.0,-4.771,0.0,0.137,0.0819,0.0,0.0908,0.752,79.999,4.0
56.0,231857.0,0.789,0.652,4.0,-9.734,0.0,0.219,0.38,1.57e-06,0.091,0.0775,139.981,4.0
59.0,182448.0,0.437,0.639,1.0,-6.052,1.0,0.136,0.00383,0.0,0.104,0.186,100.055,5.0
14.0,269624.0,0.521,0.298,8.0,-10.272,1.0,0.159,0.974,0.909,0.234,0.487,105.178,1.0
50.0,162448.0,0.624,0.619,6.0,-6.8,0.0,0.0525,0.252,0.0,0.113,0.206,146.947,4.0
51.0,160000.0,0.562,0.321,11.0,-12.189,0.0,0.0364,0.877,4.47e-06,0.103,0.218,126.04,4.0
14.0,293403.0,0.492,0.416,0.0,-11.569,1.0,0.393,0.925,0.856,0.15,0.468,67.202,3.0
52.0,168015.0,0.75,0.473,3.0,-7.162,1.0,0.18,0.598,0.0,0.27,0.49,79.986,4.0
9.0,279923.0,0.71,0.149,7.0,-19.431,0.0,0.185,0.972,0.911,0.321,0.542,142.002,4.0
56.0,127058.0,0.794,0.731,9.0,-5.379,0.0,0.0423,0.0166,0.0,0.155,0.862,140.021,4.0
57.0,154285.0,0.741,0.645,6.0,-5.997,1.0,0.0423,0.469,6.95e-05,0.121,0.546,139.972,4.0
43.0,127268.0,0.799,0.765,11.0,-7.729,1.0,0.279,0.0869,0.0,0.295,0.382,139.942,4.0
58.0,198181.0,0.664,0.666,2.0,-4.5,1.0,0.0426,0.0126,0.235,0.0891,0.512,155.019,4.0
59.0,150142.0,0.755,0.545,5.0,-7.017,0.0,0.129,0.251,0.0,0.117,0.517,90.004,4.0
48.0,196000.0,0.515,0.53,10.0,-8.767,1.0,0.0444,0.197,0.00012,0.108,0.0764,120.474,4.0
56.0,221147.0,0.708,0.59,4.0,-7.848,1.0,0.0374,0.3,0.0,0.359,0.874,140.031,4.0
35.0,196000.0,0.635,0.385,3.0,-9.99,1.0,0.0439,0.625,0.0,0.771,0.0995,60.042,4.0
45.0,157714.0,0.496,0.496,2.0,-9.186,1.0,0.0318,0.641,0.0014,0.114,0.263,139.946,4.0
48.0,147840.0,0.722,0.58,5.0,-8.242,0.0,0.046,0.757,1.51e-06,0.335,0.359,125.092,4.0
60.0,118571.0,0.587,0.638,8.0,-4.177,0.0,0.313,0.14,0.0,0.0964,0.76,168.153,4.0
31.0,140973.0,0.53,0.743,9.0,-5.615,1.0,0.175,0.081,1.17e-06,0.0779,0.141,110.415,5.0
48.0,130409.0,0.907,0.389,11.0,-12.132,1.0,0.303,0.792,0.00024,0.105,0.549,133.084,4.0
45.0,167441.0,0.79,0.303,2.0,-14.461,1.0,0.0342,0.628,0.00412,0.259,0.558,128.99,4.0
47.0,206506.0,0.818,0.552,9.0,-6.888,1.0,0.0426,0.0989,0.0,0.0992,0.166,139.992,4.0
58.0,139005.0,0.598,0.834,1.0,-4.79,1.0,0.196,0.123,0.0,0.338,0.603,84.488,4.0
60.0,114845.0,0.682,0.653,6.0,-7.043,0.0,0.0988,0.138,0.0016,0.0554,0.682,92.007,4.0
59.0,161000.0,0.649,0.562,9.0,-7.132,0.0,0.141,0.474,0.0,0.122,0.702,168.067,4.0
44.0,246183.0,0.365,0.183,5.0,-16.458,0.0,0.0849,0.978,1.17e-05,0.375,0.129,117.608,3.0
55.0,121521.0,0.737,0.241,9.0,-16.034,0.0,0.0882,0.51,0.00572,0.108,0.345,100.0,4.0
